result_page_item_position_index	result_page_number	search_term	url	description	from_price	to_price	fulfillment	availability	rating	duplicate_indicator
39	16	beer	https://www.walmart.com/search/?cat_id=0&page=16&ps=40&query=beer	Coconut Cream Ale 5 Gallon Homebrew Beer Ingredient Kit	$43.99	$43.99	Sold & shipped by My Brew Supply Free delivery		0	Y
0	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Peanut Butter Cream Ale 5 Gallon Homebrew Beer Ingredient Kit	$43.99	$43.99	Sold & shipped by My Brew Supply Free delivery		0	Y
1	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Coconut Cream Ale 5 Gallon Homebrew Beer Ingredient Kit	$43.99	$43.99	Sold & shipped by My Brew Supply Free delivery		0	Y
2	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	CHOCOLATE STOUT ALE Extract Beer Brewing recipe Homebrew kit Dark Malt and hops	$45.98	$45.98	Sold & shipped by Home Brew Stuff Inc Free delivery		0	N
3	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Traditional BOCK LAGER Extract Beer Brewing recipe Homebrew kit Malt & hops	$40.24	$40.24	Sold & shipped by Home Brew Stuff Inc Free delivery		0	N
4	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Super Deluxe Beer Line Cleaning Upgrade Kit	$40.79	$40.79	Sold & shipped by KegWorks		0	N
5	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Austin Homebrew Clone Recipe Negra Modelo Dark Beer (3A) - ALL GRAIN	$45.34	$45.34	Sold & shipped by The Homebrew Shop Free delivery		0	N
6	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Austin Homebrew Clone Recipe Blue Star Wheat Beer (6D) - EXTRACT	$48.56	$48.56	Sold & shipped by The Homebrew Shop Free delivery		0	N
7	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	German Village Collectible Beer Stein	$45.44	$45.44	Sold & shipped by Essence of Europe Gifts		0	N
8	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Craft A Brew Chocolate Milk Stout Craft Beer 1 Gallon Brewing Kit	$44.99	$44.99	Sold & shipped by Rise Up Botanics Free delivery		0	N
9	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Austin Homebrew Clone Recipe Celis White Beer (16A) - ALL GRAIN	$43.79	$43.79	Sold & shipped by The Homebrew Shop Free delivery		0	N
10	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Irish Red Ale 5 Gallon Homebrew Beer Extract Ingredient Kit	$44.99	$44.99	Sold & shipped by My Brew Supply Free delivery		0	N
11	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Cleveland Brown 5 Gallon Homebrew Beer Extract Ingredient Kit	$40.99	$40.99	Sold & shipped by My Brew Supply Free delivery		0	N
12	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Summer Ale 5 Gallon Homebrew Beer Ingredient Kit	$40.99	$40.99	Sold & shipped by My Brew Supply Free delivery		0	N
13	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Austin Homebrew Belgian White Beer (16A) - MINI MASH	$43.96	$43.96	Sold & shipped by The Homebrew Shop Free delivery		0	N
14	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Bohemian Pilsner 5 Gallon Homebrew Beer Ingredient KIt	$44.99	$44.99	Sold & shipped by My Brew Supply Free delivery		0	N
15	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	English Brown Ale 5 Gallon Homebrew Beer Extract Ingredient Kit	$44.99	$44.99	Sold & shipped by My Brew Supply Free delivery		0	N
16	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	BLACK DIAMOND CASCADIAN IPA ALE Homebrew Beer Recipe Extract Ingredient Kit	$45.24	$45.24	Sold & shipped by Home Brew Stuff Inc Free delivery		0	N
17	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Robust Porter 5 Gallon Homebrew Beer Ingredient Kit	$45.99	$45.99	Sold & shipped by My Brew Supply Free delivery		0	N
18	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Austin Homebrew Clone Recipe Answer Dark Wheat Beer (6D) - MINI MASH	$47.85	$47.85	Sold & shipped by The Homebrew Shop Free delivery		0	N
19	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	The White House Honey Porter Beer Kit Homebrewing Recipe of the Founding Fathers	$45.99	$45.99	Sold & shipped by Home Brew Stuff Inc Free delivery		0	N
20	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Simcoe LupuLN2 Cry Hops - 1 Oz. Beer Brewing Hop Pellets - 6 Pack	$51.41	$51.41	Sold & shipped by The Homebrew Shop Free delivery		0	N
21	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Personalized Established Wood Beer Caddy	$45.99	$45.99	 Free deliveryFree pickup		0	N
22	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	BAWLS Guarana Root Beer 16oz 24 pack	$48.00	$48.00	Sold & shipped by BAWLS Guarana		0	N
23	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	"Nuclear Santa Hoppy Red Holiday Ale, Beer Making Ingredient Extract Kit"	$47.95	$47.95	Sold & shipped by Jasper's Homebrew Supply Co Free delivery		0	N
24	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Austin Homebrew Clone Recipe 80-Acre Hoppy Wheat Beer (6D) - MINI MASH	$51.75	$51.75	Sold & shipped by The Homebrew Shop Free delivery		0	N
25	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Oktoberfest Ferris Wheel German Towns Beer Stein	$51.94	$51.94	Sold & shipped by Essence of Europe Gifts		0	N
26	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	West Coast IPA 5 Gallon Homebrew Beer Ingredient Kit	$47.98	$47.98	Sold & shipped by My Brew Supply Free delivery		0	N
27	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Austin Homebrew Clone Recipe Sleeman Steam Beer (7B) - ALL GRAIN	$47.99	$47.99	Sold & shipped by The Homebrew Shop Free delivery		0	N
28	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Austin Homebrew Clone Recipe Celis White Beer (16A) - EXTRACT	$48.25	$48.25	Sold & shipped by The Homebrew Shop Free delivery		0	N
29	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Saaz Lager 5 Gallon Homebrew Beer Ingredient Kit	$43.99	$43.99	Sold & shipped by My Brew Supply Free delivery		0	N
30	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Brewers Best One Gallon Home Brew Beer Ingredient Kit (Pale Ale)	$48.36	$48.36	Sold & shipped by Hawks Online Free delivery		0	N
31	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	My Crest 25 oz. Beer Mug	$53.20	$53.20	Sold & shipped by EDM Imports Inc Free delivery		0	N
32	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Coffee Porter 5 Gallon Homebrew Beer Extract Ingredient Kit	$43.99	$43.99	Sold & shipped by My Brew Supply Free delivery		0	N
33	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Red Ale 5 Gallon Homebrew Beer Ingredient Kit	$47.99	$47.99	Sold & shipped by My Brew Supply Free delivery		0	N
34	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Quarantine American IPA 5 Gallon Homebrew Beer Extract Ingredient Kit	$49.99	$49.99	Sold & shipped by My Brew Supply Free delivery		0	N
35	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Austin Homebrew Clone Recipe Zywiec Beer (2A) - MINI MASH	$44.52	$44.52	Sold & shipped by The Homebrew Shop Free delivery		0	N
36	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Mosaic LupuLN2 Cryo Hops - 1 Oz. Beer Brewing Hops Pellets - 6 Pack	$49.51	$49.51	Sold & shipped by The Homebrew Shop Free delivery		0	N
37	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Irish Stout 5 Gallon Homebrew Beer Extract Ingredient Kit	$44.99	$44.99	Sold & shipped by My Brew Supply Free delivery		0	Y
38	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Beer Brewing Time .85 Liter Stein	$49.34	$49.34	Sold & shipped by Essence of Europe Gifts		0	N
39	17	beer	https://www.walmart.com/search/?cat_id=0&page=17&ps=40&query=beer	Orange Wheat 5 Gallon Homebrew Beer Extract Ingredient Kit	$44.99	$44.99	Sold & shipped by My Brew Supply Free delivery		0	Y
0	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Irish Stout 5 Gallon Homebrew Beer Extract Ingredient Kit	$44.99	$44.99	Sold & shipped by My Brew Supply Free delivery		0	Y
1	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Shedu Oatmeal Stout Signature Beer Refill	$49.97	$49.97	Sold & shipped by EDM Imports Inc Free delivery		0	N
2	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Orange Wheat 5 Gallon Homebrew Beer Extract Ingredient Kit	$44.99	$44.99	Sold & shipped by My Brew Supply Free delivery		0	Y
3	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	"Pulp Addiction Grapefruit IPA, Beer Making Ingredient Extract Kit"	$52.70	$52.70	Sold & shipped by Jasper's Homebrew Supply Co Free delivery		0	N
4	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	"Brewer's Best American Amber Homebrew Beer Ingredient Kit, By Brewers Best"	$51.69	$51.69	Sold & shipped by ITIStore Free delivery		0	N
5	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Bavarian Mountain Village Beer Stein	$51.94	$51.94	Sold & shipped by Essence of Europe Gifts		0	N
6	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Austin Homebrew Clone Recipe Sleeman Steam Beer (7B) - MINI MASH	$52.09	$52.09	Sold & shipped by The Homebrew Shop Free delivery		0	N
7	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Cock-N-Bull Cherry Ginger Beer. 2 Packs of Four (Total 8-12 fl oz Bottles).	$48.99	$48.99	Sold & shipped by Around the Clock Gifts Free delivery		0	N
8	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Blueberry Honey 5 Gallon Homebrew Beer Extract Ingredient Kit	$51.99	$51.99	Sold & shipped by My Brew Supply Free delivery		0	N
9	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Craft Beer Kit Fat Friar Amber Ale	$54.99	$54.99	Sold & shipped by Cascade Sales Group Free delivery		0	N
10	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Oatmeal Porter Clone 5 Gallon Homebrew Beer Ingredient Kit (Highland Brewing Company)	$46.99	$46.99	Sold & shipped by My Brew Supply Free delivery		0	N
11	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	"Zombie Apocalypse Double Blood Red Ale, Beer Making Ingredient Extract Kit"	$56.96	$56.96	Sold & shipped by Jasper's Homebrew Supply Co Free delivery		0	N
12	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	"1031 Robust Porter Homebrew Beer Ingredient Kit, Contents: Ingredients, Priming Sugar, Grain Bag(s), Bottle Caps, Brewing Procedures By Brewer's Best Ship from US"	$57.37	$57.37	Sold & shipped by NOBLE HOUSE DEVELOPMENT INC Free delivery		0	N
13	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Imperial Pale Ale Brewers Best Premium Beer Making Kit	$54.90	$54.90	Sold & shipped by Home Brew Ohio Free delivery		0	N
14	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Citra LupuLN2 Cryo Hops - 1 Oz. Beer Brewing Hop Pellets - 6 Pack	$47.97	$47.97	Sold & shipped by The Homebrew Shop Free delivery		0	N
15	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	"Bass Pale Ale Pub Beer Tap Handle, Bass Pale Ale Draft Beer Tap Handle By DraftHandlescom,USA"	$53.49	$53.49	Sold & shipped by LUCKYSTARTECHNOLOGYINC Free delivery		0	N
16	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	American Cream Ale Brewers Best Classic Beer Making Kit	$53.81	$53.81	Sold & shipped by The Homebrew Shop Free delivery		0	N
17	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	"Terminator Dopplebock, Beer Making Ingredient Extract Kit"	$47.96	$47.96	Sold & shipped by Jasper's Homebrew Supply Co Free delivery		0	N
18	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	"(6 Pack) Fentimans North America Ginger Beer, 9.3 Fl Oz."	$51.33	$51.33			5	N
19	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Draft Beer Tower Refurbish Kit - Chrome Plated Brass	$56.69	$56.69	Sold & shipped by Kingdom Restore Free delivery		0	N
20	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	NB Beer Bottles 12 oz. w/ Bottle Divider	$24.12	$24.12	Sold & shipped by Home Brew Ohio Free delivery		0	N
21	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Whiskey Barrel Stout 5 Gallon Homebrew Beer Ingredient Kit	$48.98	$48.98	Sold & shipped by My Brew Supply Free delivery		0	N
22	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	"Brewers Best - Home Brew Beer Ingredient Kit (5 Gallon), (American Cream Ale)"	$56.79	$56.79	Sold & shipped by Hawks Online Free delivery		0	N
23	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	INTBUYING 2L Mini Growler Spears Beer Keg With Tap Faucet With CO2 Injector Premium	$110.00	$110.00	Sold & shipped by TOPSELLER INC. Free delivery		0	N
24	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Austin Homebrew Clone Recipe Harpoon Summer Beer (6C) - MINI MASH	$49.76	$49.76	Sold & shipped by The Homebrew Shop Free delivery		0	N
25	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Mexica Cerveza Brewers Best Classic Beer Making Kit	$56.15	$56.15	Sold & shipped by The Homebrew Shop Free delivery		0	N
26	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Scottish Ale Brewers Best Classic Beer Making Kit	$50.30	$50.30	Sold & shipped by The Homebrew Shop Free delivery		0	N
27	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Brewer's Best Home Brew Beer Ingredient Kit -5 Gallon(Toasted Coconut Cream Ale)	$50.30	$50.30	Sold & shipped by The Homebrew Shop Free delivery		0	Y
28	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	India Pale Ale 5 Gallon Homebrew Beer Ingredient Kit	$50.99	$50.99	Sold & shipped by My Brew Supply Free delivery		0	N
29	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Red Ale Brewers Best Classic Beer Making Kit	$73.00	$73.00	Sold & shipped by Gabson Enterprises Free delivery		0	N
30	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Cascade LupuLN2 Cryo Hops - 1 Oz. Beer Brewing Pellets - 9 Pack	$51.37	$51.37	Sold & shipped by The Homebrew Shop Free delivery		0	N
31	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	"Pixie Dust Galaxy IPA, Beer Making Ingredient Extract Kit"	$52.71	$52.71	Sold & shipped by Jasper's Homebrew Supply Co Free delivery		0	N
32	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	"Beer Clean Glass Cleaner, Powder, .5oz Packet, 100/Carton"	$61.65	$61.65	Sold & shipped by ADVENTURER'S BAG Free delivery		0	N
33	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	"Athletic Brewing Company - Craft Non-Alcoholic Beer - Run Wild IPA & Golden Ale & Cerveza & All Out Stout Mixed Case, Low-Calorie, Award Winning, 12 fl oz, Pack of 24"	$53.98	$53.98	Sold & shipped by Athletic Brewing Company Free delivery		0	N
34	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Chrome Ferrule For Real Ale Beer Engine	$67.99	$67.99	Sold & shipped by KegWorks Free delivery		0	N
35	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	"Alcohol Napkins Set of 4, Bottle of Beer with Hand-Drawn Lettering of Stout Pale Ale Lager Wheat, Silky Satin Fabric for Brunch Dinner Buffet Party, by Ambesonne"	$22.99	$22.99	Sold & shipped by 3DeKor LLC Free delivery		0	N
36	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	"Brewers Best - Home Brew Beer Ingredient Kit (5 Gallon), (American Light)"	$63.37	$63.37	Sold & shipped by DC Brands Free delivery		0	N
37	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	MOO-MOO CHOCOLATE STOUT ALE Rich Dark Beer Brewing recipe Homebrew Extract kit	$54.99	$54.99	Sold & shipped by Home Brew Stuff Inc Free delivery		0	N
38	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Belgian Dark Strong Brewers Best Premium Beer Making Kit	$70.19	$70.19	Sold & shipped by The Homebrew Shop Free delivery		0	N
39	18	beer	https://www.walmart.com/search/?cat_id=0&page=18&ps=40&query=beer	Pacific Coast IPA Brewers Best Beer Making Kit	$66.68	$66.68	Sold & shipped by The Homebrew Shop Free delivery		0	N
0	19	beer	https://www.walmart.com/search/?cat_id=0&page=19&ps=40&query=beer	"Twang Flavored Beer Salt, Lemon-Lime, 1.4 Ounce Bottle, 24 Count"	$58.87	$58.87	Sold & shipped by Hawks Online Free delivery		0	N
1	19	beer	https://www.walmart.com/search/?cat_id=0&page=19&ps=40&query=beer	RYE-RISH RED ALE Home Brew Beer Recipe Ingredient Kit	$69.55	$69.55	Sold & shipped by DC Brands Free delivery		0	N
2	19	beer	https://www.walmart.com/search/?cat_id=0&page=19&ps=40&query=beer	Draft Beer Tower Rebuild Kit - Stainless Steel SS304	$64.95	$64.95	Sold & shipped by Draft Warehouse Free delivery		0	N
3	19	beer	https://www.walmart.com/search/?cat_id=0&page=19&ps=40&query=beer	Barbary Beer 4.5oz	$69.77	$69.77	Sold & shipped by Wasserstrom Restaurant Supply Free delivery		0	N
4	19	beer	https://www.walmart.com/search/?cat_id=0&page=19&ps=40&query=beer	Germany Bayern Coat of Arms Cobalt Blue Beer Stein with Engraved Metal Lid	$71.36	$71.36	Sold & shipped by Essence of Europe Gifts		0	N
5	19	beer	https://www.walmart.com/search/?cat_id=0&page=19&ps=40&query=beer	"9pc Silver and Blue Fosters Beer Bucket with Goodies 20"""	$68.99	$68.99	Sold & shipped by Christmas Central Free delivery		0	N
6	19	beer	https://www.walmart.com/search/?cat_id=0&page=19&ps=40&query=beer	India Pale Ale Brewers Best Classic Beer Making Kit	$71.36	$71.36	Sold & shipped by The Homebrew Shop Free delivery		0	N
7	19	beer	https://www.walmart.com/search/?cat_id=0&page=19&ps=40&query=beer	"9pc White and Red Budweiser Beer Bucket with Goodies 20"""	$68.99	$68.99	Sold & shipped by Christmas Central Free delivery		0	N
8	19	beer	https://www.walmart.com/search/?cat_id=0&page=19&ps=40&query=beer	Brewers Best Home Brew Beer Ingredient Recipe Kit (5 Gallon) - Pacific Coast IPA	$71.58	$71.58	Sold & shipped by DC Brands Free delivery		0	N
9	19	beer	https://www.walmart.com/search/?cat_id=0&page=19&ps=40&query=beer	"Frankenmuth Bavarian Dunkel, Beer Making Ingredient Extract Kit"	$75.00	$75.00	Sold & shipped by Jericho and Co. Free delivery		0	N
10	19	beer	https://www.walmart.com/search/?cat_id=0&page=19&ps=40&query=beer	American Light Brewers Best Classic Beer Making Kit	$71.00	$71.00	Sold & shipped by NuMoon LLC Free delivery		0	N
11	19	beer	https://www.walmart.com/search/?cat_id=0&page=19&ps=40&query=beer	Russian Imperial Stout Brewers Best Beer Making Kit	$69.40	$69.40	Sold & shipped by Digi Commerce Free delivery		0	N
